filename,ratio,mst_0_mu,mst_1_mu,mst_2_mu,mst_3_mu,mst_4_mu,mst_5_mu,mst_6_mu,mst_7_mu,mst_8_mu,mst_9_mu,mst_0_sig,mst_1_sig,mst_2_sig,mst_3_sig,mst_4_sig,mst_5_sig,mst_6_sig,mst_7_sig,mst_8_sig,mst_9_sig
0_1_0_0379.png,0.1656494140625,0.13649113476276398,0.1424727588891983,0.19851380586624146,0.21010039746761322,0.23189309239387512,0.33094561100006104,0.4156251847743988,0.5318390130996704,0.6455845236778259,0.715220034122467,0.019074006006121635,0.018994692713022232,0.02022327110171318,0.020826373249292374,0.021727781742811203,0.023745443671941757,0.023685816675424576,0.02168687991797924,0.025832651183009148,0.04134654253721237
0_1_0_0380.png,0.4949188232421875,0.11529160290956497,0.1032847911119461,0.11668211221694946,0.10528278350830078,0.10986088216304779,0.23097088932991028,0.3512440025806427,0.4855231046676636,0.5928114056587219,0.658576250076294,0.06720112264156342,0.06379272043704987,0.062887042760849,0.05251450464129448,0.03551119565963745,0.06136340647935867,0.06712234765291214,0.07035291939973831,0.0855010524392128,0.10436289757490158
0_1_0_0381.png,0.6120452880859375,0.08812162280082703,0.08288057148456573,0.10190452635288239,0.10131724923849106,0.1278706043958664,0.26583752036094666,0.385277658700943,0.5172089338302612,0.6249769330024719,0.6980692744255066,0.04534098505973816,0.039665333926677704,0.03752242773771286,0.02798530086874962,0.02739560231566429,0.05040347948670387,0.0506182499229908,0.04831862822175026,0.062621109187603,0.0843370258808136
0_1_0_0382.png,0.7857818603515625,0.1812591403722763,0.18183553218841553,0.2453397810459137,0.25473782420158386,0.25985002517700195,0.34083959460258484,0.4091702997684479,0.5250939726829529,0.6554651260375977,0.7307719588279724,0.018352538347244263,0.017611464485526085,0.017785996198654175,0.017079586163163185,0.01879459246993065,0.02572021633386612,0.02799968607723713,0.02688891999423504,0.03563884645700455,0.054294854402542114
0_1_0_0383.png,0.29107666015625,0.11362390220165253,0.11598265171051025,0.13909608125686646,0.14417590200901031,0.17264635860919952,0.29010000824928284,0.39941179752349854,0.5228373408317566,0.6174653172492981,0.6837285757064819,0.04140095412731171,0.03485146537423134,0.03874275088310242,0.027917221188545227,0.02498665079474449,0.05537354573607445,0.062087658792734146,0.06294908374547958,0.07858080416917801,0.10141299664974213
0_1_0_0384.png,0.71356201171875,0.18984557688236237,0.18834491074085236,0.24862219393253326,0.2539108097553253,0.2517527639865875,0.32082462310791016,0.3873082995414734,0.5038395524024963,0.6279014348983765,0.6928916573524475,0.023788878694176674,0.022268176078796387,0.020916607230901718,0.02012309618294239,0.024249786511063576,0.038551364094018936,0.04110178351402283,0.04109160229563713,0.058155495673418045,0.0762879028916359
0_1_0_0385.png,0.7894744873046875,0.18869337439537048,0.1848071664571762,0.2410547286272049,0.24154338240623474,0.23270557820796967,0.28966984152793884,0.3563205599784851,0.47417593002319336,0.5849623084068298,0.6339764595031738,0.027691932395100594,0.026006408035755157,0.02271701581776142,0.01905578188598156,0.01582961343228817,0.027425259351730347,0.03360156714916229,0.037614814937114716,0.058600738644599915,0.0699818879365921
0_1_1_0386.png,0.796051025390625,0.16374891996383667,0.1558791846036911,0.20426930487155914,0.19964703917503357,0.18615826964378357,0.25602978467941284,0.3397952616214752,0.4687468409538269,0.581351637840271,0.6248071789741516,0.01675998605787754,0.01639147475361824,0.01652933657169342,0.016887592151761055,0.01907491311430931,0.019477983936667442,0.01724020019173622,0.015709398314356804,0.025874463841319084,0.03004717454314232
0_1_1_0387.png,0.379608154296875,0.23096273839473724,0.23005466163158417,0.29223284125328064,0.29560309648513794,0.28813010454177856,0.33356940746307373,0.38170745968818665,0.4893108904361725,0.6006966829299927,0.6447505950927734,0.02497112937271595,0.023989783599972725,0.02307268977165222,0.02217944525182247,0.02312493696808815,0.02762831375002861,0.028530621901154518,0.02848055399954319,0.043087754398584366,0.05094248428940773
0_1_1_0388.png,0.1624755859375,0.08674534410238266,0.07331918925046921,0.08148444443941116,0.06962655484676361,0.09277857840061188,0.2537461519241333,0.379668653011322,0.5172827243804932,0.6380236744880676,0.7114447951316833,0.022997500374913216,0.019579069688916206,0.01688678376376629,0.01664341427385807,0.027804391458630562,0.027234729379415512,0.024822240695357323,0.020676249638199806,0.020374691113829613,0.03432086482644081
0_1_1_0389.png,0.1530609130859375,0.11091122776269913,0.10672537982463837,0.14841336011886597,0.14793317019939423,0.1588892787694931,0.26778721809387207,0.3700268864631653,0.4987853169441223,0.6123145818710327,0.6712420582771301,0.030410872772336006,0.02771845832467079,0.029241228476166725,0.027191445231437683,0.023455027490854263,0.030654914677143097,0.033120010048151016,0.03048286959528923,0.03908517584204674,0.051369767636060715
0_1_1_0390.png,0.18292236328125,0.09559965133666992,0.10680682957172394,0.14881464838981628,0.16654479503631592,0.20915377140045166,0.34082233905792236,0.44541358947753906,0.565501868724823,0.6741398572921753,0.7631995677947998,0.018653331324458122,0.018322501331567764,0.01878516562283039,0.01930863782763481,0.020127732306718826,0.020724967122077942,0.02052205242216587,0.01872643083333969,0.017076222226023674,0.02654903754591942
0_1_1_0391.png,0.054901123046875,0.06639894098043442,0.07962030917406082,0.12827056646347046,0.150717630982399,0.19841891527175903,0.3424459397792816,0.4482834041118622,0.5704741477966309,0.6856755018234253,0.7813876271247864,0.01447783038020134,0.014214648865163326,0.015178889036178589,0.014606030657887459,0.013960191048681736,0.014526673592627048,0.014877096749842167,0.013978308066725731,0.012118968181312084,0.015306167304515839
0_1_1_0392.png,0.1705322265625,0.09847581386566162,0.08745715767145157,0.09122096002101898,0.07714901119470596,0.10111323744058609,0.25105664134025574,0.3765384554862976,0.5123304724693298,0.6258307099342346,0.6878736615180969,0.013888522982597351,0.012507880106568336,0.014422954060137272,0.015652423724532127,0.01698368415236473,0.016235681250691414,0.015737570822238922,0.013916161842644215,0.01593131758272648,0.02574772760272026
0_1_1_0393.png,0.1136627197265625,0.10075633227825165,0.11393993347883224,0.16770482063293457,0.18985874950885773,0.2311033457517624,0.36054420471191406,0.4567657709121704,0.5741636157035828,0.6876934766769409,0.7807332277297974,0.02104201540350914,0.01904074102640152,0.021399594843387604,0.018507452681660652,0.013195314444601536,0.013040583580732346,0.017076002433896065,0.017452623695135117,0.015234380029141903,0.022500650957226753
0_1_1_0394.png,0.647491455078125,0.09468674659729004,0.09641530364751816,0.1424616128206253,0.15096578001976013,0.17735978960990906,0.29932650923728943,0.40125009417533875,0.5265948176383972,0.643293023109436,0.7183504104614258,0.030233951285481453,0.02769794687628746,0.03156948462128639,0.0296231210231781,0.024462055414915085,0.026205027475953102,0.0291733480989933,0.027458632364869118,0.030236544087529182,0.049125902354717255
0_1_1_0395.png,0.591094970703125,0.07372025400400162,0.06115033105015755,0.07784699648618698,0.07537896931171417,0.10946322232484818,0.2697300314903259,0.39215734601020813,0.5279672145843506,0.6520270109176636,0.7361640930175781,0.021697597578167915,0.019533680751919746,0.025673963129520416,0.026439430192112923,0.023440729826688766,0.021631062030792236,0.021973242983222008,0.019233644008636475,0.015304291620850563,0.02673919126391411
0_1_1_0396.png,0.21734619140625,0.06457176804542542,0.059481699019670486,0.07083187997341156,0.07685600221157074,0.1275690495967865,0.2900751233100891,0.4132198393344879,0.5451127886772156,0.6618527770042419,0.7511891722679138,0.015851881355047226,0.013860665261745453,0.01563595049083233,0.020565982908010483,0.024318046867847443,0.02251182310283184,0.02038210816681385,0.01721053384244442,0.014724195934832096,0.024545375257730484
0_1_1_0397.png,0.5648040771484375,0.18800443410873413,0.18867075443267822,0.24855324625968933,0.2536740303039551,0.25443679094314575,0.3162500560283661,0.38020893931388855,0.4927724599838257,0.6003842949867249,0.6505908966064453,0.027094203978776932,0.023428650572896004,0.02075725793838501,0.017381787300109863,0.017979640513658524,0.0347905233502388,0.04023134708404541,0.03974943980574608,0.05376318469643593,0.0656362846493721
0_1_1_0398.png,0.0111541748046875,0.05290435254573822,0.0603068508207798,0.11417820304632187,0.13348129391670227,0.17686650156974792,0.32296767830848694,0.4308156371116638,0.5565212965011597,0.6771324872970581,0.7742636799812317,0.01075469609349966,0.01173735223710537,0.013981146737933159,0.014416763558983803,0.014051279984414577,0.01277389656752348,0.01196205522865057,0.010279702953994274,0.007364223711192608,0.008521226234734058
0_1_1_0399.png,0.272735595703125,0.10209996998310089,0.10077853500843048,0.14431095123291016,0.14851714670658112,0.16914620995521545,0.28809812664985657,0.3903347849845886,0.5168721675872803,0.6335432529449463,0.7028823494911194,0.02684055082499981,0.026359574869275093,0.0338287353515625,0.03683244064450264,0.03622611239552498,0.03134707733988762,0.0287619661539793,0.025967102497816086,0.03160086274147034,0.04765436425805092
0_2_0_0596.png,0.8226165771484375,0.17113424837589264,0.16654205322265625,0.2207462042570114,0.22461922466754913,0.22132141888141632,0.30843669176101685,0.38895511627197266,0.5146899223327637,0.6512157320976257,0.7278991341590881,0.020745517686009407,0.019368432462215424,0.01817995496094227,0.015715764835476875,0.01602606475353241,0.026657208800315857,0.029481494799256325,0.02786361426115036,0.03643170744180679,0.05582515150308609
0_2_0_0597.png,0.383087158203125,0.15187329053878784,0.15676066279411316,0.19320960342884064,0.2030666321516037,0.21614079177379608,0.30271652340888977,0.3898026645183563,0.50835120677948,0.6121479868888855,0.6804608106613159,0.09520339220762253,0.0807948186993599,0.08145946264266968,0.05928323417901993,0.029068145900964737,0.08164511620998383,0.10574719309806824,0.1116783395409584,0.12049385160207748,0.1448625773191452
0_2_1_0598.png,0.0601959228515625,0.07786525785923004,0.08494492620229721,0.09931667149066925,0.12280513346195221,0.17318013310432434,0.3370998501777649,0.4560259282588959,0.5856622457504272,0.7028661370277405,0.7954085469245911,0.04736144840717316,0.0377986766397953,0.03896547108888626,0.03219151869416237,0.04317905381321907,0.05041763558983803,0.04641207680106163,0.036906883120536804,0.025207778438925743,0.03361618146300316
